3266,Crystal Beast Ruby Carbuncle,"When this card is Special Summoned, you can Special Summon as many ""Crystal Beast"" cards as possible from your Spell & Trap Card Zone. If this card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.",HL05-EN001,3,300,300,6,2,NULL
3267,Green Gadget,"When you Normal Summon or Special Summon this card, you can add 1 ""Red Gadget"" from your Deck to your hand.",HL05-EN002,4,1400,600,10,2,NULL
3268,Crystal Beacon,"If there are 2 or more ""Crystal Beast"" cards in your Spell & Trap Card Zone, Special Summon 1 ""Crystal Beast"" monster from your Deck.",HL05-EN003,NULL,NULL,NULL,NULL,5,NULL
3269,Dekoichi the Battlechanted Locomotive,"FLIP: Draw 1 card. If you have face-up ""Bokoichi, the Freightening Car"" card(s) on your side of the field, draw an additional card for each of them.",HL05-EN004,4,1400,1000,10,2,NULL
3270,The Six Samurai - Zanji,"While you control another ""Six Samurai"" monster with a different name, destroy any monster this card attacks at the end of the Damage Step. If this card would be destroyed, you can destroy another ""Six Samurai"" monster you control instead.",HL05-EN005,4,1800,1300,18,2,NULL
3271,Scapegoat,"If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during this turn. Special Summon 4 ""Sheep Tokens"" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position to your side of the field. The ""Sheep Tokens"" cannot be used as a Tribute for a Tribute Summon (or Set).",HL05-EN006,NULL,NULL,NULL,NULL,9,NULL
3272,Guardian of Order,"If you control 2 or more LIGHT monsters, you can Special Summon this card from your hand. You can only control 1 ""Guardian of Order"".",LODT-EN000,8,2500,1200,18,2,NULL
3273,Honest,"During your Main Phase, you can return this card from the field to it's owner's hand. During either player's Damage Step, when a face-up LIGHT monster you control battles, you can send this card from your hand to the Graveyard to have that monster gain ATK equal to the ATK of the opponent's monster it is battling, until the End Phase.",LODT-EN001,4,1100,1900,6,2,NULL
3274,Cross Porter,"You can send 1 monster you control to the Graveyard and Special Summon 1 ""Neo-Spacian"" monster from your hand. When this card is sent to the Graveyard, you can add 1 ""Neo-Spacian"" monster from your Deck to your hand.",LODT-EN002,2,400,400,18,2,NULL
3275,Miracle Flipper,"If you control a ""Miracle Flipper"", you cannot Summon this card. Your opponent cannot select another face-up monster as an attack target. If this card is destroyed by battle, Special Summon it to your opponent's side of the field at the end of the Battle Phase. If this card is destroyed by the effect of a Spell or Trap Card, destroy 1 monster your opponent controls.",LODT-EN003,2,300,500,16,2,NULL
3276,Destiny Hero - Dread Servant,"When this card is Normal Summoned, place 1 Clock Counter on ""Clock Tower Prison"". When this card is destroyed by battle and sent to the Graveyard, you can destroy 1 Spell or Trap Card you control.",LODT-EN004,3,400,700,18,2,NULL
3277,Volcanic Queen,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned from your hand to your opponent's side of the field by Tributing 1 monster your opponent controls. If you Special Summon this card, you cannot Normal Summon or Set this turn. Once per turn, you can send 1 other card you control to the Graveyard to inflict 1000 damage to your opponent. During your End Phase, either Tribute 1 other monster or take 1000 damage.",LODT-EN005,6,2500,1200,12,2,NULL
3278,Jinzo - Returner,"This card can attack your opponent directly. When this card is sent to the Graveyard, you can Special Summon 1 ""Jinzo"" from your Graveyard. Destroy it during your End Phase.",LODT-EN006,3,600,1400,10,2,NULL
3279,Jinzo - Lord,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 1 face-up ""Jinzo"" you control to the Graveyard. Trap Cards cannot be activated and the effects of all Trap Cards on the field are negated. Once per turn, you can destroy all face-up Trap Cards. Inflict 300 damage to your opponent for each card destroyed by this effect.",LODT-EN007,8,2600,1600,10,2,NULL
3280,Arcana Force 0 - The Fool,"This card cannot be destroyed by battle. This card cannot be changed to Defense Position, except with a card effect. When this card is Summoned, toss a coin:
- Heads: Negate the effects of your Spells, Traps and Effect Monsters' effects that target this card, and destroy them.
- Tails: Negate the effects of your opponent's Spells, Traps and Effect Monsters' effects that target this card, and destroy them.",LODT-EN008,1,0,0,6,2,NULL
3281,Arcana Force I - The Magician,"When this card is Summoned, toss a coin:
- Heads: When a Spell Card is activated, this card's ATK becomes double its original ATK until the End Phase of that turn.
- Tails: When a Spell Card is activated, your opponent gains 500 Life Points.",LODT-EN009,4,1100,1100,6,2,NULL
3282,Arcana Force III - The Empress,"When this card is Summoned, toss a coin:
- Heads: Each time your opponent Normal Summons or Sets a monser, you can Special Summon 1 ""Arcana Force"" monster from your hand.
- Tails: Each time your opponent Normal Summons or Sets a monster, send 1 card from your hand to the Graveyard.",LODT-EN010,4,1300,1300,6,2,NULL
3283,Arcana Force IV - The Emperor,"When this card is Summoned, toss a coin:
- Heads: All ""Arcana Force"" monsters you control gain 500 ATK.
- Tails: All ""Arcana Force"" monsters you control lose 500 ATK.",LODT-EN011,4,1400,1400,6,2,NULL
3284,Arcana Force VI - The Lovers,"When this card is Summoned, toss a coin:
- Heads: This card can be treated as 2 Tributes for the Tribute Summon of an ""Arcana Force"" monster.
- Tails: You cannot Tribute Summon ""Arcana Force"" monsters.",LODT-EN012,4,1600,1600,6,2,NULL
3285,Arcana Force VII - The Chariot,"When this card is Summoned, toss a coin:
- Heads: If this card destroys an opponent's monster by battle, you can Special Summon that monster to your side of the field.
- Tails: Your opponent gains control of this card.",LODT-EN013,4,1700,1700,6,2,NULL
3286,Arcana Force XIV - Temperance,"During either player's turn, you can discard this card to reduce the damage you take from a battle to 0. When this card is Summoned, toss a coin:
- Heads: Halve all Battle Damage you take.
- Tails: Halve all Battle Damage your opponent takes.",LODT-EN014,6,2400,2400,6,2,NULL
3287,Arcana Force XVIII - The Moon,"When this card is Summoned, toss a coin:
- Heads: During your Standby Phase, you can Special Summon 1 ""Moon Token"" (Fairy-Type/LIGHT/Level 1/ATK 0/DEF 0).
- Tails: During each of your End Phases, select 1 monster you control and give control of it to your opponent.",LODT-EN015,7,2800,2800,6,2,NULL
3288,Arcana Force XXI - The World,"When this card is Summoned, toss a coin:
- Heads: During your End Phase, you can send 2 monsters you control to the Graveyard to skip your opponent's next turn.
- Tails: During your opponent's Draw Phase, add the top card of their Graveyard to their hand.",LODT-EN016,8,3100,3100,6,2,NULL
3289,Arcana Force EX - The Dark Ruler,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 monsters you control to the Graveyard. When this card is Special Summoned, toss a coin:
- Heads: This card can attack twice during the same Battle Phase. If this card battles twice using this effect, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect.
- Tails: If this card is destroyed, destroy all cards on the field.",LODT-EN017,10,4000,4000,6,2,NULL
3290,"Jain, Lightsworn Paladin","If this card attacks an opponent's monster, it gains 300 ATK during the Damage Step only. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard.",LODT-EN018,4,1800,1200,18,2,NULL
3291,"Lyla, Lightsworn Sorceress","You can change this card from face-up Attack Position to face-up Defense Position and destroy 1 Spell or Trap Card your opponent controls. If you activate this effect, this card's battle position cannot be changed until the end of your next turn, except with a card effect. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.",LODT-EN019,4,1700,200,16,2,NULL
3292,"Garoth, Lightsworn Warrior","Each time a card(s) is sent from your Deck to the Graveyard by the effect of a ""Lightsworn"" monster you control, except ""Garoth, Lightsworn Warrior"", send the top 2 cards of your Deck to the Graveyard. Then, draw 1 card for each ""Lightsworn"" monster sent to the Graveyard by this effect.",LODT-EN020,4,1850,1300,18,2,NULL
3293,"Lumina, Lightsworn Summoner","Once per turn, you can discard 1 card to Special Summon 1 level 4 or lower ""Lightsworn"" monster from your Graveyard. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.",LODT-EN021,3,1000,1000,16,2,NULL
3294,"Ryko, Lightsworn Hunter",FLIP: You can destroy 1 card on the field. Send the top 3 cards of your Deck to the Graveyard.,LODT-EN022,2,200,100,2,2,NULL
3295,"Wulf, Lightsworn Beast","This card cannot be Normal Summoned or Set. When this card is sent from your Deck to the Graveyard, Special Summon it.",LODT-EN023,4,2100,300,3,2,NULL
3296,"Celestia, Lightsworn Angel","When you Tribute Summon this card by Tributing a ""Lightsworn"" monster, you can send the top 4 cards of your Deck to the Graveyard to destroy up to 2 cards your opponent controls.",LODT-EN024,5,2300,200,6,2,NULL
3297,"Gragonith, Lightsworn Dragon","This card gains 300 ATK and DEF for each ""Lightsworn"" monster with a different name in your Graveyard. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.",LODT-EN025,6,2000,1600,5,2,NULL
3298,Judgment Dragon,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by having 4 or more ""Lightsworn"" monsters with different names in your Graveyard. You can pay 1000 Life Points to destroy all other cards on the field. During each of your End Phases, send the top 4 cards of your Deck to the Graveyard.",LODT-EN026,8,3000,2600,5,2,NULL
3299,Dark Valkyria,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect:
- One time only, you can place 1 Spell Counter on this card. This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 monster on the field.",LODT-EN027,4,188,1050,6,2,NULL
3300,Substitoad,"You can Tribute 1 monster to Special Summon 1 ""Frog"" monster from your Deck, except ""Frog the Jam"". ""Frog"" monsters, except ""Frog the Jam"", cannot be destroyed by battle.",LODT-EN028,1,100,2000,1,2,NULL
3301,Unifrog,"This card can attack your opponent directly. When this card successfully attacks directly, if you control a ""Frog"" monster other than ""Frog the Jam"" or ""Unifrog"", you can destroy 1 Spell or Trap your opponent controls.",LODT-EN029,2,400,400,1,2,NULL
3302,Batteryman Charger,"When this card is Normal Summoned, you can Special Summon 1 ""Batteryman"" monster, except ""Batteryman Charger"", from your hand or Deck. This card gains 300 ATK and DEF for each Thunder-Type monster you control.",LODT-EN030,5,1800,1200,17,2,NULL
3303,Batteryman Industrial Strength,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 ""Batteryman"" monsters from your Graveyard. Once per turn, you can remove from play 1 Thunder-Type monster from your Graveyard to destroy 1 monster and 1 Spell or Trap Card on the field.",LODT-EN031,8,2600,0,17,2,NULL
3304,Batteryman Micro-Cell,"FLIP: Special Summon 1 Level 4 or lower ""Batteryman"" monster from your Deck, except ""Batteryman Micro-Cell"". After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card.",LODT-EN032,1,100,100,17,2,NULL
3305,Goblin Recon Squad,"If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it is a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect.",LODT-EN033,4,1700,0,18,2,NULL
3306,"Interplanetary Invader ""A""","Gain control of a monster that attacks this face-up Attack Position card, at the end of the Battle Phase.",LODT-EN034,1,0,500,13,2,NULL
3307,Diskblade Rider,"Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn.",LODT-EN035,4,1700,1500,7,2,NULL
